idCompte,descriptionCompte,nomBanque,idUtilisateur,dateHeureCreation,dateHeureMAJ,montantInitial,dernierMontantCalculé
1465,,BoursoBank,729,2025-06-17 12:39:16,2025-06-17 12:39:16,6913.0,6913.0
1466,,Etoro,729,2025-06-17 12:39:16,2025-06-17 12:39:16,9208.0,9208.0
1467,,Caisse d'épargne,729,2025-06-17 12:39:16,2025-06-17 12:39:16,4581.0,4581.0
1468,,Orange Bank,730,2025-06-17 12:39:16,2025-06-17 12:39:16,8339.0,8339.0
1469,,AXA Banque,730,2025-06-17 12:39:16,2025-06-17 12:39:16,7630.0,7630.0
1470,,Caisse d'épargne,731,2025-06-17 12:39:16,2025-06-17 12:39:16,8692.0,8692.0
1471,,AXA Banque,732,2025-06-17 12:39:16,2025-06-17 12:39:16,2555.0,2555.0
1472,,Banque Populaire,732,2025-06-17 12:39:16,2025-06-17 12:39:16,3627.0,3627.0
1473,,BNP Paribas,732,2025-06-17 12:39:16,2025-06-17 12:39:16,190.0,190.0
1474,,La Banque Postale,733,2025-06-17 12:39:16,2025-06-17 12:39:16,6748.0,6748.0
1475,,HSBC,733,2025-06-17 12:39:16,2025-06-17 12:39:16,8186.0,8186.0
1476,,N26,733,2025-06-17 12:39:16,2025-06-17 12:39:16,2605.0,2605.0
1477,,BNP Paribas,734,2025-06-17 12:39:16,2025-06-17 12:39:16,9306.0,9306.0
1478,,Fortuneo,734,2025-06-17 12:39:16,2025-06-17 12:39:16,2581.0,2581.0
1479,,Revolut,735,2025-06-17 12:39:16,2025-06-17 12:39:16,1353.0,1353.0
1480,,BNP Paribas,736,2025-06-17 12:39:16,2025-06-17 12:39:16,6351.0,6351.0
1481,,LCL,736,2025-06-17 12:39:16,2025-06-17 12:39:16,3924.0,3924.0
1482,,B FOR Bank,737,2025-06-17 12:39:16,2025-06-17 12:39:16,937.0,937.0
1483,,LCL,737,2025-06-17 12:39:16,2025-06-17 12:39:16,6225.0,6225.0
1484,,Crédit Agricole,737,2025-06-17 12:39:16,2025-06-17 12:39:16,70.0,70.0
1485,,ING,738,2025-06-17 12:39:16,2025-06-17 12:39:16,6710.0,6710.0
1486,,Groupama,738,2025-06-17 12:39:16,2025-06-17 12:39:16,6953.0,6953.0
1487,,BoursoBank,738,2025-06-17 12:39:16,2025-06-17 12:39:16,2928.0,2928.0
1488,,Fortuneo,739,2025-06-17 12:39:16,2025-06-17 12:39:16,9539.0,9539.0
1489,,BoursoBank,739,2025-06-17 12:39:16,2025-06-17 12:39:16,1598.0,1598.0
1490,,Crédit Agricole,740,2025-06-17 12:39:16,2025-06-17 12:39:16,9270.0,9270.0
1491,,Etoro,741,2025-06-17 12:39:16,2025-06-17 12:39:16,8093.0,8093.0
1492,,Revolut,741,2025-06-17 12:39:16,2025-06-17 12:39:16,7854.0,7854.0
1493,,Revolut,742,2025-06-17 12:39:16,2025-06-17 12:39:16,450.0,450.0
1494,,AXA Banque,742,2025-06-17 12:39:16,2025-06-17 12:39:16,7010.0,7010.0
1495,,Etoro,742,2025-06-17 12:39:16,2025-06-17 12:39:16,2441.0,2441.0
1496,,B FOR Bank,743,2025-06-17 12:39:16,2025-06-17 12:39:16,6418.0,6418.0
1497,,Groupama,744,2025-06-17 12:39:16,2025-06-17 12:39:16,2049.0,2049.0
1498,,B FOR Bank,744,2025-06-17 12:39:16,2025-06-17 12:39:16,9731.0,9731.0
1499,,Crédit Mutuel,745,2025-06-17 12:39:16,2025-06-17 12:39:16,5292.0,5292.0
1500,,Société Générale,745,2025-06-17 12:39:16,2025-06-17 12:39:16,2111.0,2111.0
1501,,N26,745,2025-06-17 12:39:16,2025-06-17 12:39:16,7532.0,7532.0
1502,,B FOR Bank,746,2025-06-17 12:39:16,2025-06-17 12:39:16,9153.0,9153.0
1503,,AXA Banque,746,2025-06-17 12:39:16,2025-06-17 12:39:16,3222.0,3222.0
1504,,BoursoBank,746,2025-06-17 12:39:16,2025-06-17 12:39:16,1032.0,1032.0
1505,,BoursoBank,747,2025-06-17 12:39:16,2025-06-17 12:39:16,7992.0,7992.0
1506,,Orange Bank,747,2025-06-17 12:39:16,2025-06-17 12:39:16,4992.0,4992.0
1507,,Crédit Mutuel,747,2025-06-17 12:39:16,2025-06-17 12:39:16,3621.0,3621.0
1508,,Lydia,748,2025-06-17 12:39:16,2025-06-17 12:39:16,1446.0,1446.0
1509,,Hello Bank,748,2025-06-17 12:39:16,2025-06-17 12:39:16,9171.0,9171.0
1510,,Crédit Mutuel,748,2025-06-17 12:39:16,2025-06-17 12:39:16,4316.0,4316.0
1511,,Allianz,749,2025-06-17 12:39:16,2025-06-17 12:39:16,1377.0,1377.0
1512,,Etoro,749,2025-06-17 12:39:16,2025-06-17 12:39:16,479.0,479.0
1513,,Groupama,750,2025-06-17 12:39:16,2025-06-17 12:39:16,5763.0,5763.0
1514,,BNP Paribas,751,2025-06-17 12:39:16,2025-06-17 12:39:16,9835.0,9835.0
1515,,Orange Bank,751,2025-06-17 12:39:16,2025-06-17 12:39:16,9154.0,9154.0
1516,,Crédit Agricole,751,2025-06-17 12:39:16,2025-06-17 12:39:16,3077.0,3077.0
1517,,Fortuneo,752,2025-06-17 12:39:16,2025-06-17 12:39:16,3980.0,3980.0
1518,,HSBC,752,2025-06-17 12:39:16,2025-06-17 12:39:16,776.0,776.0
1519,,La Banque Postale,752,2025-06-17 12:39:16,2025-06-17 12:39:16,6957.0,6957.0
1520,,La Banque Postale,753,2025-06-17 12:39:16,2025-06-17 12:39:16,3695.0,3695.0
1521,,Crédit Mutuel,753,2025-06-17 12:39:16,2025-06-17 12:39:16,3302.0,3302.0
1522,,Groupama,753,2025-06-17 12:39:16,2025-06-17 12:39:16,437.0,437.0
1523,,N26,754,2025-06-17 12:39:16,2025-06-17 12:39:16,1957.0,1957.0
1524,,B FOR Bank,755,2025-06-17 12:39:16,2025-06-17 12:39:16,4812.0,4812.0
1525,,Crédit Mutuel,755,2025-06-17 12:39:16,2025-06-17 12:39:16,8678.0,8678.0
1526,,ING,756,2025-06-17 12:39:16,2025-06-17 12:39:16,352.0,352.0
1527,,HSBC,756,2025-06-17 12:39:16,2025-06-17 12:39:16,6627.0,6627.0
1528,,Etoro,756,2025-06-17 12:39:16,2025-06-17 12:39:16,8849.0,8849.0
1529,,AXA Banque,757,2025-06-17 12:39:16,2025-06-17 12:39:16,4784.0,4784.0
1530,,HSBC,757,2025-06-17 12:39:16,2025-06-17 12:39:16,9224.0,9224.0
1531,,Groupama,757,2025-06-17 12:39:16,2025-06-17 12:39:16,4692.0,4692.0
1532,,B FOR Bank,758,2025-06-17 12:39:16,2025-06-17 12:39:16,5204.0,5204.0
1533,,Lydia,758,2025-06-17 12:39:16,2025-06-17 12:39:16,3417.0,3417.0
1534,,AXA Banque,758,2025-06-17 12:39:16,2025-06-17 12:39:16,353.0,353.0
1535,,B FOR Bank,759,2025-06-17 12:39:16,2025-06-17 12:39:16,3683.0,3683.0
1536,,Société Générale,760,2025-06-17 12:39:16,2025-06-17 12:39:16,9744.0,9744.0
1537,,La Banque Postale,760,2025-06-17 12:39:16,2025-06-17 12:39:16,1980.0,1980.0
1538,,Crédit Mutuel,761,2025-06-17 12:39:16,2025-06-17 12:39:16,1694.0,1694.0
1539,,HSBC,761,2025-06-17 12:39:16,2025-06-17 12:39:16,5692.0,5692.0
1540,,Revolut,761,2025-06-17 12:39:16,2025-06-17 12:39:16,9450.0,9450.0
1541,,Crédit Mutuel,762,2025-06-17 12:39:16,2025-06-17 12:39:16,2562.0,2562.0
1542,,Hello Bank,763,2025-06-17 12:39:16,2025-06-17 12:39:16,4484.0,4484.0
1543,,BoursoBank,764,2025-06-17 12:39:16,2025-06-17 12:39:16,5388.0,5388.0
1544,,Hello Bank,764,2025-06-17 12:39:16,2025-06-17 12:39:16,9992.0,9992.0
1545,,B FOR Bank,764,2025-06-17 12:39:16,2025-06-17 12:39:16,8212.0,8212.0
1546,,Groupama,765,2025-06-17 12:39:16,2025-06-17 12:39:16,1215.0,1215.0
1547,,Revolut,765,2025-06-17 12:39:16,2025-06-17 12:39:16,7322.0,7322.0
1548,,B FOR Bank,766,2025-06-17 12:39:16,2025-06-17 12:39:16,7652.0,7652.0
1549,,BoursoBank,767,2025-06-17 12:39:16,2025-06-17 12:39:16,6093.0,6093.0
1550,,Banque Populaire,768,2025-06-17 12:39:16,2025-06-17 12:39:16,6761.0,6761.0
1551,,BoursoBank,768,2025-06-17 12:39:16,2025-06-17 12:39:16,8026.0,8026.0
1552,,Orange Bank,768,2025-06-17 12:39:16,2025-06-17 12:39:16,4755.0,4755.0
1553,,BoursoBank,769,2025-06-17 12:39:16,2025-06-17 12:39:16,8649.0,8649.0
1554,,Hello Bank,769,2025-06-17 12:39:16,2025-06-17 12:39:16,5677.0,5677.0
1555,,BNP Paribas,769,2025-06-17 12:39:16,2025-06-17 12:39:16,8086.0,8086.0
1556,,Revolut,770,2025-06-17 12:39:16,2025-06-17 12:39:16,3549.0,3549.0
1557,,Société Générale,771,2025-06-17 12:39:16,2025-06-17 12:39:16,7349.0,7349.0
1558,,La Banque Postale,771,2025-06-17 12:39:16,2025-06-17 12:39:16,8200.0,8200.0
1559,,Fortuneo,771,2025-06-17 12:39:16,2025-06-17 12:39:16,595.0,595.0
1560,,LCL,772,2025-06-17 12:39:16,2025-06-17 12:39:16,4371.0,4371.0
1561,,Crédit Mutuel,773,2025-06-17 12:39:16,2025-06-17 12:39:16,2027.0,2027.0
1562,,Fortuneo,773,2025-06-17 12:39:16,2025-06-17 12:39:16,419.0,419.0
1563,,La Banque Postale,774,2025-06-17 12:39:16,2025-06-17 12:39:16,8215.0,8215.0
1564,,BoursoBank,774,2025-06-17 12:39:16,2025-06-17 12:39:16,1100.0,1100.0
1565,,Etoro,774,2025-06-17 12:39:16,2025-06-17 12:39:16,8024.0,8024.0
1566,,Allianz,775,2025-06-17 12:39:16,2025-06-17 12:39:16,2148.0,2148.0
1567,,ING,775,2025-06-17 12:39:16,2025-06-17 12:39:16,4972.0,4972.0
1568,,Hello Bank,775,2025-06-17 12:39:16,2025-06-17 12:39:16,8708.0,8708.0
1569,,Orange Bank,776,2025-06-17 12:39:16,2025-06-17 12:39:16,4353.0,4353.0
1570,,ING,777,2025-06-17 12:39:16,2025-06-17 12:39:16,7923.0,7923.0
1571,,BoursoBank,777,2025-06-17 12:39:16,2025-06-17 12:39:16,4057.0,4057.0
1572,,B FOR Bank,777,2025-06-17 12:39:16,2025-06-17 12:39:16,2238.0,2238.0
1573,,La Banque Postale,778,2025-06-17 12:39:16,2025-06-17 12:39:16,5420.0,5420.0
1574,,LCL,778,2025-06-17 12:39:16,2025-06-17 12:39:16,7375.0,7375.0
1575,,HSBC,778,2025-06-17 12:39:16,2025-06-17 12:39:16,3823.0,3823.0
1576,,B FOR Bank,779,2025-06-17 12:39:16,2025-06-17 12:39:16,8354.0,8354.0
1577,,Revolut,779,2025-06-17 12:39:16,2025-06-17 12:39:16,8160.0,8160.0
1578,,AXA Banque,780,2025-06-17 12:39:16,2025-06-17 12:39:16,3403.0,3403.0
1579,,HSBC,781,2025-06-17 12:39:16,2025-06-17 12:39:16,412.0,412.0
1580,,Caisse d'épargne,782,2025-06-17 12:39:16,2025-06-17 12:39:16,4086.0,4086.0
1581,,B FOR Bank,782,2025-06-17 12:39:16,2025-06-17 12:39:16,7469.0,7469.0
1582,,Orange Bank,782,2025-06-17 12:39:16,2025-06-17 12:39:16,4635.0,4635.0
1583,,Banque Populaire,783,2025-06-17 12:39:16,2025-06-17 12:39:16,3356.0,3356.0
1584,,Fortuneo,783,2025-06-17 12:39:16,2025-06-17 12:39:16,6041.0,6041.0
1585,,La Banque Postale,783,2025-06-17 12:39:16,2025-06-17 12:39:16,5086.0,5086.0
1586,,Banque Populaire,784,2025-06-17 12:39:16,2025-06-17 12:39:16,142.0,142.0
1587,,HSBC,784,2025-06-17 12:39:16,2025-06-17 12:39:16,8401.0,8401.0
1588,,B FOR Bank,785,2025-06-17 12:39:16,2025-06-17 12:39:16,50.0,50.0
1589,,N26,785,2025-06-17 12:39:16,2025-06-17 12:39:16,9517.0,9517.0
1590,,Crédit Mutuel,785,2025-06-17 12:39:16,2025-06-17 12:39:16,9827.0,9827.0
1591,,BoursoBank,786,2025-06-17 12:39:16,2025-06-17 12:39:16,850.0,850.0
1592,,Revolut,786,2025-06-17 12:39:16,2025-06-17 12:39:16,2720.0,2720.0
1593,,Caisse d'épargne,786,2025-06-17 12:39:16,2025-06-17 12:39:16,5078.0,5078.0
1594,,Groupama,787,2025-06-17 12:39:16,2025-06-17 12:39:16,1224.0,1224.0
1595,,Groupama,788,2025-06-17 12:39:16,2025-06-17 12:39:16,9053.0,9053.0
1596,,Revolut,788,2025-06-17 12:39:16,2025-06-17 12:39:16,6939.0,6939.0
1597,,Crédit Mutuel,789,2025-06-17 12:39:16,2025-06-17 12:39:16,8067.0,8067.0
1598,,BoursoBank,789,2025-06-17 12:39:16,2025-06-17 12:39:16,3663.0,3663.0
1599,,ING,789,2025-06-17 12:39:16,2025-06-17 12:39:16,2513.0,2513.0
1600,,La Banque Postale,790,2025-06-17 12:39:16,2025-06-17 12:39:16,6082.0,6082.0
1601,,Allianz,791,2025-06-17 12:39:16,2025-06-17 12:39:16,888.0,888.0
1602,,ING,791,2025-06-17 12:39:16,2025-06-17 12:39:16,6416.0,6416.0
1603,,Crédit Mutuel,791,2025-06-17 12:39:16,2025-06-17 12:39:16,665.0,665.0
1604,,Caisse d'épargne,792,2025-06-17 12:39:16,2025-06-17 12:39:16,6981.0,6981.0
1605,,ING,792,2025-06-17 12:39:16,2025-06-17 12:39:16,683.0,683.0
1606,,Hello Bank,793,2025-06-17 12:39:16,2025-06-17 12:39:16,1802.0,1802.0
1607,,Crédit Agricole,794,2025-06-17 12:39:16,2025-06-17 12:39:16,9729.0,9729.0
1608,,Crédit Mutuel,794,2025-06-17 12:39:16,2025-06-17 12:39:16,6898.0,6898.0
1609,,Etoro,795,2025-06-17 12:39:16,2025-06-17 12:39:16,2742.0,2742.0
1610,,ING,796,2025-06-17 12:39:16,2025-06-17 12:39:16,7502.0,7502.0
1611,,La Banque Postale,796,2025-06-17 12:39:16,2025-06-17 12:39:16,756.0,756.0
1612,,Groupama,797,2025-06-17 12:39:16,2025-06-17 12:39:16,782.0,782.0
1613,,LCL,797,2025-06-17 12:39:16,2025-06-17 12:39:16,6453.0,6453.0
1614,,Fortuneo,798,2025-06-17 12:39:16,2025-06-17 12:39:16,3814.0,3814.0
1615,,Lydia,798,2025-06-17 12:39:16,2025-06-17 12:39:16,4464.0,4464.0
1616,,Orange Bank,799,2025-06-17 12:39:16,2025-06-17 12:39:16,189.0,189.0
1617,,Groupama,799,2025-06-17 12:39:16,2025-06-17 12:39:16,878.0,878.0
1618,,HSBC,799,2025-06-17 12:39:16,2025-06-17 12:39:16,5244.0,5244.0
1619,,HSBC,800,2025-06-17 12:39:16,2025-06-17 12:39:16,7078.0,7078.0
1620,,Banque Populaire,801,2025-06-17 12:39:16,2025-06-17 12:39:16,6432.0,6432.0
1621,,Crédit Agricole,801,2025-06-17 12:39:16,2025-06-17 12:39:16,9510.0,9510.0
1622,,Hello Bank,802,2025-06-17 12:39:16,2025-06-17 12:39:16,4778.0,4778.0
1623,,BoursoBank,802,2025-06-17 12:39:16,2025-06-17 12:39:16,4517.0,4517.0
1624,,Fortuneo,803,2025-06-17 12:39:16,2025-06-17 12:39:16,3319.0,3319.0
1625,,Société Générale,803,2025-06-17 12:39:16,2025-06-17 12:39:16,8188.0,8188.0
1626,,Caisse d'épargne,803,2025-06-17 12:39:16,2025-06-17 12:39:16,4354.0,4354.0
1627,,Etoro,804,2025-06-17 12:39:16,2025-06-17 12:39:16,3799.0,3799.0
1628,,B FOR Bank,805,2025-06-17 12:39:16,2025-06-17 12:39:16,1702.0,1702.0
1629,,Revolut,805,2025-06-17 12:39:16,2025-06-17 12:39:16,5140.0,5140.0
1630,,Orange Bank,805,2025-06-17 12:39:16,2025-06-17 12:39:16,902.0,902.0
1631,,Société Générale,806,2025-06-17 12:39:16,2025-06-17 12:39:16,4623.0,4623.0
1632,,Banque Populaire,806,2025-06-17 12:39:16,2025-06-17 12:39:16,3874.0,3874.0
1633,,Groupama,807,2025-06-17 12:39:16,2025-06-17 12:39:16,3153.0,3153.0
1634,,Caisse d'épargne,808,2025-06-17 12:39:16,2025-06-17 12:39:16,12.0,12.0
1635,,Crédit Agricole,809,2025-06-17 12:39:16,2025-06-17 12:39:16,8530.0,8530.0
1636,,BoursoBank,809,2025-06-17 12:39:16,2025-06-17 12:39:16,5271.0,5271.0
1637,,Allianz,809,2025-06-17 12:39:16,2025-06-17 12:39:16,6216.0,6216.0
1638,,Crédit Mutuel,810,2025-06-17 12:39:16,2025-06-17 12:39:16,745.0,745.0
1639,,HSBC,810,2025-06-17 12:39:16,2025-06-17 12:39:16,4557.0,4557.0
1640,,AXA Banque,810,2025-06-17 12:39:16,2025-06-17 12:39:16,6901.0,6901.0
1641,,Fortuneo,811,2025-06-17 12:39:16,2025-06-17 12:39:16,2465.0,2465.0
1642,,Orange Bank,812,2025-06-17 12:39:16,2025-06-17 12:39:16,9235.0,9235.0
1643,,LCL,812,2025-06-17 12:39:16,2025-06-17 12:39:16,8267.0,8267.0
1644,,Société Générale,812,2025-06-17 12:39:16,2025-06-17 12:39:16,4430.0,4430.0
1645,,Fortuneo,813,2025-06-17 12:39:16,2025-06-17 12:39:16,2843.0,2843.0
1646,,Société Générale,814,2025-06-17 12:39:16,2025-06-17 12:39:16,516.0,516.0
1647,,LCL,814,2025-06-17 12:39:16,2025-06-17 12:39:16,8260.0,8260.0
1648,,Lydia,815,2025-06-17 12:39:16,2025-06-17 12:39:16,7528.0,7528.0
1649,,HSBC,815,2025-06-17 12:39:16,2025-06-17 12:39:16,2777.0,2777.0
1650,,Groupama,815,2025-06-17 12:39:16,2025-06-17 12:39:16,2158.0,2158.0
1651,,Crédit Mutuel,816,2025-06-17 12:39:16,2025-06-17 12:39:16,8513.0,8513.0
1652,,La Banque Postale,817,2025-06-17 12:39:16,2025-06-17 12:39:16,6884.0,6884.0
1653,,Groupama,817,2025-06-17 12:39:16,2025-06-17 12:39:16,2855.0,2855.0
1654,,Lydia,818,2025-06-17 12:39:16,2025-06-17 12:39:16,1079.0,1079.0
1655,,BNP Paribas,818,2025-06-17 12:39:16,2025-06-17 12:39:16,3407.0,3407.0
1656,,Crédit Agricole,818,2025-06-17 12:39:16,2025-06-17 12:39:16,2592.0,2592.0
1657,,Orange Bank,819,2025-06-17 12:39:16,2025-06-17 12:39:16,2706.0,2706.0
1658,,Crédit Agricole,820,2025-06-17 12:39:16,2025-06-17 12:39:16,5191.0,5191.0
1659,,Caisse d'épargne,820,2025-06-17 12:39:16,2025-06-17 12:39:16,6646.0,6646.0
1660,,Allianz,821,2025-06-17 12:39:16,2025-06-17 12:39:16,1701.0,1701.0
1661,,B FOR Bank,821,2025-06-17 12:39:16,2025-06-17 12:39:16,148.0,148.0
1662,,Banque Populaire,822,2025-06-17 12:39:16,2025-06-17 12:39:16,6493.0,6493.0
1663,,BoursoBank,822,2025-06-17 12:39:16,2025-06-17 12:39:16,6309.0,6309.0
1664,,Banque Populaire,823,2025-06-17 12:39:16,2025-06-17 12:39:16,5414.0,5414.0
1665,,La Banque Postale,824,2025-06-17 12:39:16,2025-06-17 12:39:16,9439.0,9439.0
1666,,Fortuneo,824,2025-06-17 12:39:16,2025-06-17 12:39:16,8663.0,8663.0
1667,,Crédit Mutuel,825,2025-06-17 12:39:16,2025-06-17 12:39:16,6324.0,6324.0
1668,,Crédit Agricole,826,2025-06-17 12:39:16,2025-06-17 12:39:16,1767.0,1767.0
1669,,BNP Paribas,826,2025-06-17 12:39:16,2025-06-17 12:39:16,6228.0,6228.0
1670,,Caisse d'épargne,826,2025-06-17 12:39:16,2025-06-17 12:39:16,8255.0,8255.0
1671,,HSBC,827,2025-06-17 12:39:16,2025-06-17 12:39:16,6441.0,6441.0
1672,,ING,828,2025-06-17 12:39:16,2025-06-17 12:39:16,1240.0,1240.0
1673,,Orange Bank,829,2025-06-17 12:39:16,2025-06-17 12:39:16,9042.0,9042.0
1674,,N26,829,2025-06-17 12:39:16,2025-06-17 12:39:16,3551.0,3551.0
1675,,Lydia,830,2025-06-17 12:39:16,2025-06-17 12:39:16,7426.0,7426.0
1676,,Fortuneo,830,2025-06-17 12:39:16,2025-06-17 12:39:16,7440.0,7440.0
1677,,LCL,830,2025-06-17 12:39:16,2025-06-17 12:39:16,6384.0,6384.0
1678,,BNP Paribas,831,2025-06-17 12:39:16,2025-06-17 12:39:16,5473.0,5473.0
1679,,Hello Bank,831,2025-06-17 12:39:16,2025-06-17 12:39:16,944.0,944.0
1680,,B FOR Bank,832,2025-06-17 12:39:16,2025-06-17 12:39:16,6234.0,6234.0
1681,,ING,832,2025-06-17 12:39:16,2025-06-17 12:39:16,6287.0,6287.0
1682,,BoursoBank,832,2025-06-17 12:39:16,2025-06-17 12:39:16,7697.0,7697.0
1683,,Orange Bank,833,2025-06-17 12:39:16,2025-06-17 12:39:16,1712.0,1712.0
1684,,Hello Bank,834,2025-06-17 12:39:16,2025-06-17 12:39:16,8205.0,8205.0
1685,,HSBC,835,2025-06-17 12:39:16,2025-06-17 12:39:16,3546.0,3546.0
1686,,Lydia,835,2025-06-17 12:39:16,2025-06-17 12:39:16,4640.0,4640.0
1687,,Hello Bank,836,2025-06-17 12:39:16,2025-06-17 12:39:16,5783.0,5783.0
1688,,Société Générale,837,2025-06-17 12:39:16,2025-06-17 12:39:16,1608.0,1608.0
1689,,BoursoBank,837,2025-06-17 12:39:16,2025-06-17 12:39:16,7317.0,7317.0
1690,,Etoro,838,2025-06-17 12:39:16,2025-06-17 12:39:16,4522.0,4522.0
1691,,Fortuneo,838,2025-06-17 12:39:16,2025-06-17 12:39:16,1555.0,1555.0
1692,,BoursoBank,838,2025-06-17 12:39:16,2025-06-17 12:39:16,7695.0,7695.0
1693,,Crédit Mutuel,839,2025-06-17 12:39:16,2025-06-17 12:39:16,9851.0,9851.0
1694,,AXA Banque,839,2025-06-17 12:39:16,2025-06-17 12:39:16,674.0,674.0
1695,,Lydia,840,2025-06-17 12:39:16,2025-06-17 12:39:16,1724.0,1724.0
1696,,Etoro,840,2025-06-17 12:39:16,2025-06-17 12:39:16,5641.0,5641.0
1697,,Allianz,841,2025-06-17 12:39:16,2025-06-17 12:39:16,6301.0,6301.0
1698,,Revolut,841,2025-06-17 12:39:16,2025-06-17 12:39:16,4183.0,4183.0
1699,,B FOR Bank,842,2025-06-17 12:39:16,2025-06-17 12:39:16,3296.0,3296.0
1700,,Crédit Mutuel,842,2025-06-17 12:39:16,2025-06-17 12:39:16,396.0,396.0
1701,,Etoro,843,2025-06-17 12:39:16,2025-06-17 12:39:16,1728.0,1728.0
1702,,Groupama,844,2025-06-17 12:39:16,2025-06-17 12:39:16,3316.0,3316.0
1703,,B FOR Bank,844,2025-06-17 12:39:16,2025-06-17 12:39:16,9153.0,9153.0
1704,,Fortuneo,845,2025-06-17 12:39:16,2025-06-17 12:39:16,4185.0,4185.0
1705,,BNP Paribas,845,2025-06-17 12:39:16,2025-06-17 12:39:16,1263.0,1263.0
1706,,Lydia,845,2025-06-17 12:39:16,2025-06-17 12:39:16,9010.0,9010.0
1707,,Orange Bank,846,2025-06-17 12:39:16,2025-06-17 12:39:16,6671.0,6671.0
1708,,Crédit Agricole,847,2025-06-17 12:39:16,2025-06-17 12:39:16,3015.0,3015.0
1709,,Orange Bank,847,2025-06-17 12:39:16,2025-06-17 12:39:16,1782.0,1782.0
1710,,Crédit Mutuel,847,2025-06-17 12:39:16,2025-06-17 12:39:16,6576.0,6576.0
1711,,Revolut,848,2025-06-17 12:39:16,2025-06-17 12:39:16,5309.0,5309.0
1712,,Allianz,849,2025-06-17 12:39:16,2025-06-17 12:39:16,8963.0,8963.0
1713,,Société Générale,849,2025-06-17 12:39:16,2025-06-17 12:39:16,9835.0,9835.0
1714,,Allianz,850,2025-06-17 12:39:16,2025-06-17 12:39:16,7018.0,7018.0
1715,,Revolut,850,2025-06-17 12:39:16,2025-06-17 12:39:16,4788.0,4788.0
1716,,Fortuneo,850,2025-06-17 12:39:16,2025-06-17 12:39:16,3730.0,3730.0
1717,,Hello Bank,851,2025-06-17 12:39:16,2025-06-17 12:39:16,966.0,966.0
1718,,B FOR Bank,852,2025-06-17 12:39:16,2025-06-17 12:39:16,8890.0,8890.0
1719,,Orange Bank,852,2025-06-17 12:39:16,2025-06-17 12:39:16,75.0,75.0
1720,,N26,852,2025-06-17 12:39:16,2025-06-17 12:39:16,5746.0,5746.0
1721,,HSBC,853,2025-06-17 12:39:16,2025-06-17 12:39:16,1588.0,1588.0
1722,,Banque Populaire,854,2025-06-17 12:39:16,2025-06-17 12:39:16,2821.0,2821.0
1723,,Lydia,854,2025-06-17 12:39:16,2025-06-17 12:39:16,3414.0,3414.0
1724,,Hello Bank,854,2025-06-17 12:39:16,2025-06-17 12:39:16,7112.0,7112.0
1725,,Caisse d'épargne,855,2025-06-17 12:39:16,2025-06-17 12:39:16,4477.0,4477.0
1726,,ING,855,2025-06-17 12:39:16,2025-06-17 12:39:16,4575.0,4575.0
1727,,Société Générale,855,2025-06-17 12:39:16,2025-06-17 12:39:16,9638.0,9638.0
1728,,HSBC,856,2025-06-17 12:39:16,2025-06-17 12:39:16,9546.0,9546.0
1729,,Revolut,857,2025-06-17 12:39:16,2025-06-17 12:39:16,6463.0,6463.0
1730,,AXA Banque,857,2025-06-17 12:39:16,2025-06-17 12:39:16,6481.0,6481.0
1731,,ING,857,2025-06-17 12:39:16,2025-06-17 12:39:16,8767.0,8767.0
1732,,Allianz,858,2025-06-17 12:39:16,2025-06-17 12:39:16,949.0,949.0
1733,,Lydia,858,2025-06-17 12:39:16,2025-06-17 12:39:16,412.0,412.0
1734,,Groupama,858,2025-06-17 12:39:16,2025-06-17 12:39:16,875.0,875.0
1735,,BoursoBank,859,2025-06-17 12:39:16,2025-06-17 12:39:16,7249.0,7249.0
1736,,Crédit Mutuel,859,2025-06-17 12:39:16,2025-06-17 12:39:16,4569.0,4569.0
1737,,HSBC,860,2025-06-17 12:39:16,2025-06-17 12:39:16,219.0,219.0
1738,,Crédit Mutuel,860,2025-06-17 12:39:16,2025-06-17 12:39:16,8474.0,8474.0
1739,,BoursoBank,860,2025-06-17 12:39:16,2025-06-17 12:39:16,2228.0,2228.0
1740,,Société Générale,861,2025-06-17 12:39:16,2025-06-17 12:39:16,4597.0,4597.0
1741,,AXA Banque,861,2025-06-17 12:39:16,2025-06-17 12:39:16,5215.0,5215.0
1742,,Etoro,862,2025-06-17 12:39:16,2025-06-17 12:39:16,7486.0,7486.0
1743,,Allianz,862,2025-06-17 12:39:16,2025-06-17 12:39:16,7844.0,7844.0
1744,,Caisse d'épargne,862,2025-06-17 12:39:16,2025-06-17 12:39:16,4379.0,4379.0
1745,,LCL,863,2025-06-17 12:39:16,2025-06-17 12:39:16,989.0,989.0
1746,,Hello Bank,863,2025-06-17 12:39:16,2025-06-17 12:39:16,5844.0,5844.0
1747,,Allianz,864,2025-06-17 12:39:16,2025-06-17 12:39:16,8354.0,8354.0
1748,,Société Générale,864,2025-06-17 12:39:16,2025-06-17 12:39:16,4548.0,4548.0
1749,,B FOR Bank,865,2025-06-17 12:39:16,2025-06-17 12:39:16,1155.0,1155.0
1750,,Allianz,865,2025-06-17 12:39:16,2025-06-17 12:39:16,4155.0,4155.0
1751,,Lydia,865,2025-06-17 12:39:16,2025-06-17 12:39:16,8411.0,8411.0
1752,,Etoro,866,2025-06-17 12:39:16,2025-06-17 12:39:16,528.0,528.0
